puuid,leaguePoints
eahbmflZNcoLHqNJA8_137p5PjyhIh7wlaouUMbgbYNl8Mr5WZaYr4kAa3ye9oPwDn2ThvZ-lj-6Pw,739
AwtWXlYvI0yJ02OKQek6KYgjjvC0Jr9G6FoO0obnWfhWmpsIFctW1_QWjD1pOYCZ2VW3XYt2m8ym1A,739
TKNjuUjuKGi8fe3f2zCa4KDCKTUF0JT955g3OiMCfwFhn9de5rdA-_QCV0HnDFD9wYsgSGuNbQ-HYg,739
ysL6D0mPK54oODeSI4Ru9B_rP7MXAUN0pwimVzeJ7KN7P7zLRWelGXfOcvkGogniXi6N-hyvUFz0iA,739
T0TsBCFHnyEguml6OJ9_ukH8viQehfeJCzwZb_7Dcwax69-4JEOt9S2gUg_gNB9SSQd235GxvQOLVw,738
GBWNhocgove-WMJqR0U78ojV9xwsxqewxuhDc4oVd6l30oa1KEkvhPh4Pbe2u65lNlUC4Td6INBpjg,738
_WbeJhR30bwKCVDPBNadQRUu3lg8njVwjc3ZQsgeBVrhbCnk1ADD8bSfIh_BnQnjAKIHBSviMeIX1Q,737
12j8ftZfXIvWa93MLGzmnuAVVB2i6-xnLOGcD5MsEo4Eustki_v3WhGPTE7pf3cywyB0OnrrluzPuQ,737
5EG-8RG16_n7lljpEMjYME3BHuSwSYWczBGzgKLL7txiVJpyXfrhXf1uttDjQkXp1ZdTehqHXAW9lw,736
wWbtABCg3bXpD9LJ4ahmlVPowtIhh-yLXfPoWYAs9KdSkVa_aLVmkEOPvGUGlwyoq7xyt4Aniha9ug,736
iNnTTKpdfftXIsz4QtCHxMHp4Ppx647ReKg2assjbIaw5OY96H-pAvWr2lq16yNmGZa_dXmxNYzwww,736
MdKOI9cTOF51L_fYhbvIFXwq5o-dvikIElrdypUmeZepXL8pQRuW1nq4_nAsxjYsMA9M6JjKaM1A8Q,736
GlBzX3H5q1kb-Q8dbah3yhikG_Gewi_MsYAuNbuuJWsEHWxt_7X39kcwmP0sd6_RIk5fFBt6SBOQRA,735
4wYhLM23CD4e0SXUeUQJbQadD3165QzpJutSHkN2bebvSz8sepjK-yffKCaCHTjTjnh54MU04-0XmQ,735
LtBvh7y0N6BFgCuYSrz1TBBG2uWoY-Q7lNVHNLxP2oW6vPbHW4Ujo8fiNqfOpN5LCJvVbns2TMFp-Q,735
fmlVGsuslyo6IhL7_tjjPvjOtZuVNryN0RmO4jIvVfe1UKeresrJPlzmnVAV-olZm-E6yjRCQEvbMA,735
mPJ7XcHjSlVNmnw_aAACyGRvBcnL1Jf6tdCf-P8k0XhIvYYNO3TYOeqzevogzBn7Y1LyYVunTmFdfA,735
swmpYMiPQYNHfVFPWO5MLvhyvMNnSehGuPoGamsS9Iyvkvs8WctNO05bkDlYDulhbzR5lDFM_Q0dwQ,734
W9oHKr5CJQTLVh-cXW6rWtFdBHGcnISqcQOBFOX5oirQSqHHBNRLCxR2Pvz7eCL87KFhFNHsdiUJTw,734
Iakr6d7QwXivS4sXuzkbsZ5aJVHYReQADh0OxTngocbCG564fDWpjvZwZVLPMnlMId7ZMYIqhTxEtQ,734
IdxoBjKi54WpevI7d0C3B2YQp7X5rXRwXT3mBUVKcT7l-LPxJOmaD_fvF0fYc5soa7F_Q3Qqave2zQ,734
JlWLKqJ7Wdw1t-Qdo_9lYShBTBEcuDS1Q6GbzgZ4Q1DS4eXnV0xPjY7bHgd1Ng8LeTxBCfQWqsxfpg,734
w8-qpkhj13gvd02LJqaprVgj8NnerHBhhZ1rJM_jgu1AGkXTZZ3zsQcId2xvB7iTf_bc0149-0_COA,733
aRuN8cZVvTAVEL1eGePP3kN9lP0-LcKkJ78dhJKGecTxsEVEr5JMjElZyC3u4LAku6Wgvvo6gQNJqg,733
9vre63aUPm_VmyUC9vWuFSVK227SSYACHGvPbyLwl6yJscS6kNYxYSx08_IYuyHTGvavNRrIuOxITg,732
7VMTgOS2hzM62B9uDS8t-CCki4QAH-Akp0gbDmLcKLJ_BK4sjEEiSrWKS1ysZrifVDA4ByEWjzgD0A,732
2gGpEKMHKqoKPzy2V7g29gjsMXv8mmzUpBVnyGLznTVQbT0oOiqq6wWsEqmsnU0EH_G29JSGMAScdA,732
28V_HdWS7l35-Cn1ZW3MMOeKC9FDmNsE6BuBuWJ7szLXH6RYHrsu3-o_FRVXPT9QPnmt67DwenUr0Q,732
H0chDBkgqKSbQY7Pa_jkr_9qyViXuQ70DkdThw72CNiEszJcBTjZfEVzi0NO_71l6qqNeoKYiLjd8A,732
m6JxgO8ZzEJPSWu8NVNPvng8h8Ur3DBqAp9Xg-ugrkT44RcWeR7SWdcipiibHuGWA30G9vI__l8Slg,732
469cPy_uZQb0ytlPOGnBWnM_4vzxkgt9384Gs7L1AqSdnTXYYK00WHRgz5ez1kdCDZL6Xmj2PlEVig,731
BPcC_rrRXC_Op7V3sjoWQvj9kq5vOVpqu7zvyZ4xfMo3MUAduYkiLy4GA9LwCXv3SUaPKbxMrYvZ6Q,730
w7q9QtUowdD4aEhuFBLp5_XMgq3HJyPTPipDgN8GXaaBtXhDtORcspSRAewaVBNU9D-gxFusEP8__w,730
DHmBPuT_mx9yntrm38xiMWZmgz8nnBOHYzvzi3jkmu9k1WwWaKRctg72EVFa0QYBIgDaGzGjRVhd6g,730
20Wvvdbr7AyjEn6tEOlqjo_v4Qm9mlqJ6RyYlU9DtK5iIU13zQjruNFg4y2PvdvjvGxcf3ktNt3SVA,729
U1gHJ9qBfXtlE59broNXkQD8eFQ4cAfXqtUvcKbgIgvonWCUTthji_4BbrdMQs9HOIfP-lO1EJd7tw,728
M-HEixQCuPbjGeOIEgR1obsOxNC3BVWzk2tBcwsXc1CTWzrOiD5JxogNT6oyVAMuOonDQV9DgulRdg,727
iKbLGH2s3UA5hOoIMsPYOrFiO1uvf6l-pPWWuSG7qVTQeh1TPJZVnRhYsKCd8zZEhoK1-HVlj6mmTQ,726
T4KgVirv2BKOcC1KAamyPISZgTeRDkPfifiyHz7fwzHu6E5H-Qk22l_QVf2MFm1PPW8plEbpdTvVxA,725
6esTbqEMaAuk2U31U5JmYI4tW7cD3_xnMxgFMWblzbc9o72P9IMUk30kNPewOQNepdxztPkSms38JA,725
jGU__jDt66RocYu-R5DPFs6d3EeY1a7sJxe59HpN2GMDgcNvRgsHXAcoLIU1AEPDXj_EH59gtiMJ3g,725
2eABWgYJyO6fofFOeOrifhEybLUNMPfXrhRJRiiUGSpLWIIVcHWwYCx9WTvAJdK0dVB-_fsf0_54kQ,725
0tNRh_KCgGekUAEyNYMdg4ce5p231r8bJG3kpcPZyjfkgMwAaCz9A8CgUFvEf8UEMpZQjvg_MRsyFA,725
zRL8-CbMUTJyDNlMykqIDF817eeiOZjG8ZGj_M8PCgAVMXzWPid5IJFtOgJHApxRQc2Ljh3rMxRxKg,724
k3OENqoni_ydARDIGYz6m5zIN9JkE14tg8hh4aFcMrcan1TSna4edOsjjtBlBOh0EVK6ChN-rjukkg,724
Gj8KKZVY5YhU6E9GnFev__a9t7if_4pWNT0ArXvPX-EoePkevCVBD4_9Kw8_SUMDvCNeUmSza_PQAQ,724
ggJhVF6CBm4gkkXGGGEkJSmFwQw2-u-Nw8vZBUf9xzBsxhGaCmcWftzemKtriMeeyZ_ALEQiDG0dpA,724
pyDtfDI9vZwy7_kXvEQqKvJ2qOJyfbW0nmaMWlZ1t7ll4F_va_fW2i4Uj6veq9K1U4ebw3YwjMFT4Q,723
5sSZtTzbS7-a8Al66mmqBYmaq0chlUu-DVjr87uoRD5TLrtSrYtZ-6LL9Z-ZQnh5arJ93lGO7USOgA,723
vCzdcQQR9t3VcvDYw_-JAfj8Zt21JY6vIjK0qh9AqrPrPPOVbc8ot1F2dxWpiCjVIEh0CMFqK-i2ew,723
vKF-KU2nTCXIwtBZUG-PfYbRMgrMOxJkT_3IPpugBGvNymbRVGFRrsbnOKh-LuB0DDFAFq9ZXf5ifA,723
2a1LLZAZZgulNpFXBqKogIGMn3Mt1_r0AN0zdcTDbu18H-ZwR7qmpTVX7aJwjCbuOJOXtGSNUToUzA,722
uBKkS3ZOvf2H4KvUXqDlhYyd8kWWN5jnFdehLwaVfjCgWZ6nnWApAGSrcBfk74jnVY6tLCwq2vr0tA,722
20yU-5v8O7dbDQ0QJBbwlTndMvR_z6ilA7fFZEHUgt4RqKhJB5O3GMjLEftbEAn70eOwh1FFpoavIg,721
6qgA1fmCiOCLlBddnDtckTP54zy2kJDivN6wRfiGU6E8vn7XOnThNMPp6qzxVXeMRXK1AAI5HJpERQ,721
LMvYYaVAFnpjxlV9KHJrQfOmK0FdiCP2-sifnATIPO_ViWKnZqX3uofGEnhxYH8u-3HgIO1-6GiO7Q,721
4IQJbg19xNbIJTFQGCr_HNA3MUxRFlbFKmkAgkGDeFeNsJmT1y_J8SbE7RonTrA41BS901rHdgj2Wg,720
0x3RbWnDpuXejfL7M9elOzswhGyAI6K9VZGZR2BkMlNtPeDxEdgju6vA4IsqWb-cA2quwBVLtkLo-Q,720
EvA0fcy3d1tp9ehh5jOVWlgisYzrOQyjpIx_N15c-eA3MQMWxQUANNWR85UxEMmIMkTwaUzZ8m3nOQ,720
wjszIVEAX9ugAl83rnAk0rOxwXafMggRXnrL9Dxt72PoUZrMjhr5H0V4iAq1dN9be0uKfHpCAPFmtA,719
mhW-VZByMcgi58xiDLnoOLBcDxJ6Tsg-uDSQIiA_QViiLeDHwVbNvsjyPt_JYuhzn0JOATrjbinpTA,719
dks118jzfqLjgonK6eJGVj_Lx-K2poNXdiI8t6fJWLm6GVklHg3A04j1tprbyIy9dyV4Nu-_-3rtsQ,719
Yxu9uGGb_AH8eC55Yo3iyT-84UNrvi9I3a4crZHrtgVSxN8pgx5i88eK7cx9odJowEFEmnxc-ze-Vw,719
4T3ntBUYqUOYOHZHAgqUy6ITQhiPCy7GuyzTcwdh-WdAhhKDiV0lxdGp6IZVrLb-fRb6VAH9wf8kDw,719
rrFcIZ5l-6ChYG3BYZx4uaH136RAnFWEb8Vc6tHAf_q5RQAgFIDqnnVFY8R4hFhQdQtjx8TtF9aqqg,719
NIg3kJgQzUB2GWZ-rRBeujlYgbPm5Bini1b1Ay_bpQhfUYoay1fJY4UqwJe_G8GAiMNgljUtEyOEvQ,719
8oOM9Dtq0yWD0BzSqu5ZeKAhvs_-80_QLfnKsffdTYMFJ62NAA2Jpbukt4Vi-cUhqLDXmP_D1WB3kQ,719
ykodikxenV682NYDnpsRsuHU7UuZvXLmv7y7251jO6vBZfITD8fvZanQkHxdUwXByXvC_OlaesuZ3w,718
rnSh3n_gIIwXFjQF9XBO0N8hTqf_jyzxHzaeYIAroFL8357M2LOu87fernoHMvXua18TREz9nbrBhw,718
740VATy0y36PFZ9W4PYcjBsutfxNYlQ98qcPbjppQCw5Si3_7Pmnczi5QgJKAZZKlOAz1eGf0_eoyw,718
hjOIzOdh7aXRP_L2IwsKzLyF5ZSVokrWqMq28FnnWrszynYVaIfCBab7ZzKcvU6GX94yWoMIdt4ftQ,718
seLD5NolqPOBNkmBNowE6R8ojt_cEHInLiLZo4igNOR-cGahXzNZhTtiYLdZ0JHvRlGoZ2tNBwpxkg,717
fDmv6Pfvl9twfwiSEOBmJNEtX94AvGoxSdLO8uUVVHTxcrzDnTgu9gd_4ISFA2lDoR3v3BIfPXsC_Q,717
b9ZffiPz7pdaswFhY_JUDk95mCIIteHDpyUqrWpVbHFhm2UYCIuBSkGSKYiRC4NRRrTEk3rQhSRvRA,717
BxinextHh1mBsFtLlJCcIuX6QuwOuXLQabNsJ_NsTCF3MO3bTIR6OMJjbnfGe_fYc-mpXqv7YAh6jA,716
l6BejLlewU32JuuNK6WMRIvCkPpZae7AkOP-1UUggXoFpGqpmBmBjnIuHhoCqU0cm0PRCy0mED5VwA,716
Xy36LFakHta2QYHKe8W_uOBh8EWtaWBHHcS7cJNbpnOpuc6LjMFdjlwhktI5ArxI_Ucu4HVo1AAKCA,716
UXdmN9lmhXWENcqYzBMMc2xzf0Ercg24kUAgcT8rfGv5EgqfUyiHgCoJOmdC_2InVQpvkr8a_hRqGg,716
rHpCL21w5Zsjem18QbfLK3-_wS-c5D2AedYBMu3jRgJviSzr68FvlRtoWP8nF1Fg6BsuNM_ujlgqYw,716
s4CAq-rM2FfA1-jVwORmSp2j13APcotfCe7smhXw10ilp1bjJX_HE4Ku0vEF82OZvKei83Gx00HToA,716
njblV2o39-UcrUTwg9yCz__qw7CIZUkcms9IFOfUfVYddtyn9L4lIlFk6ob8XlGoKUJDAYg1tPzGuw,715
GkeKa7XOTK7EXyq3qfKl8YoaSMepm2LEdmNhiVEoULQHCDqzBd4lg0W1bIDBYrhM3eRojLC1HsS4og,715
0lCtoZJJUwwEweRqr3P4SpT90hwpEDQ0NO3XH-eY7G1lRAedf4yQgtA8jX9zu46fyffyvlG8yvwCCg,715
RUoHbCqWRe3jzgJsDvr8lcQlUAzb5J3jYIll_ALky2rq3OjWoKoGvsFTmhl-cDpibRZAd-P_Fhv0OA,713
icmGyAp57fSQy6nXEPSwCLcMEhnk08tTLm8cw27bL6h-kYPMI4mZrWx4iV9JQaftvG5wUG-QdzaHpw,713
ve6SOT5RnDnPw0FcnXiIrUAmT2Q7ksCBhymm7BqA79y1IPGHxW9E_dAhBoA58HYIaDLMchqa918jPw,713
NJHWCtaEDSop3AWabZ-dyBSCrVcNlP2_n5oligDqki6Pn_ouD49z5bFVix-ptPbS77amglXtO3vjGA,711
0BOpA02PAdkGz0nVreZjUO1FPTkKjeiY8dUXmzE0gwRXnvAjaD-DhDhMwMIN3egidXKwbf59B0oFwg,710
gE5lxlhg9y0pbNvhFf7zy8NLbqKjeHxiNdnYDdPiFJGlU4MQ4efPQZvnWzEbCCax2YSuQAlchQDCAA,710
KSAELjFNPkli1xfxWJSCuZHnRI5MNERZGlSdAMIXqu-wLsWZBsz2RlZl0HOONSqP4F9my-2hvimYoQ,709
Pr7l7VkRPR0XoNu3wByf2h9YISSN2uHcFomZv9bm7JJk9Wg8LcT-ixXRzFqt-VnuJ_UtRjVx1jmlcg,709
LZ3TAmSYYT0pxOfoe257UYUTZA6bX_8udZ0X-B0yl5nv9egE-0yyP39xYt6XNpv0cRkIXOG97UT0nA,708
8MdLz9SmhmHaaof4gJZ-r29BoxjPxBWWSbXSI_iC32G2_W4Axd0pelCR_AleUqLDy730878pn8k_7g,708
7tKShrDUHFkutB7eYQaAqkTHVrw8TFzzNaAOLNH2rUFbPEPUy_2tXNaDWPtInfZsCjjvAZC0MZcM7A,708
PRIHYH3wVyVD1G-6gyH0pNQvHHr8Hg2-r1ufnOmWQIgjmfl-MmurtaEcWK_ofx3zAHcmXJf_rmfv0g,708
puu8UkCanjyM01ywsACPDNloyHoV5N0SPrelE8ZW2Ri_UbQPnib0kwV_Uo4FU7C85AGKEhM4uAc0Ug,707
CbH5D90SJXa8ldiD3rZ7ck44KwyAz32V8ixdYn-Rp86EcakyiWUj591UyAUmQXRWlAlTRUWTn_UHnA,707
tnbR2vY3LEEinNg-KJJmgbXhjRTwYRmWGRObNRB6mg_f0vzipfL4Hu5iVc3tb0Ql2nBGvPc1bdNGjQ,706
mPiMSPtCLa0GR3yBc30LHUw5zCkKc6VLlhQsi1R_91zU6G5sL3dX5MVtfE_-7QoeOGo9EGgZk9X-5w,706
pDLVKViNZy4jp5_2mOt1OnwGIX6eDr9wrsMRSUwLg1DrGW_FY6E3VlRO1kgzKAK31Ga2N8b_D7jYKQ,706
PeAOnc0a64Ab_vupWTKLzYVfxwk8xlExJl4ZbS_Tgyyayb3aXa38o4HXdNPZPix5C7b5OOkviRZlSA,705
vCXtCcRB8SslqaJAM_e8KkQS7S-ThJrPtj3cFR_7BhM-NHNiUZHuawHavbr68fsq2zlOYYgis_CeiQ,705
hotdtfuR6vBY56K4b_h6v10r6CIOj1nxc-1pnR0rV7epJtu351iXkN8LoJaTnNSpa46lZmUIT1pJxA,705
rQFDBQpZvMIG2OQLIYFQqsCd1lBtjZBuqm1RKNN5qtiqe-2bPH9Kfzi17z0eVId-K2kpU-Fz-uoayw,704
EpXOup031u-rx4kA2R1DRnYK4TSiS1_LfXc-JIDbg2PZZ8gkB-9_fwls2CtNcbKnspLTp_FflzI8OQ,703
LTyN5_lRLk8uCY_pBUochwk_CSzg8Yr24M0VNAM-CSP8ikF5G5IxON7nxIiMx2Hwe9kW0tzDAS6Ffw,702
VTGkMr-6ZcVfLzq1fuyfkg4CoCIXXeW85CES7QtrQb-Vp-8s-4z_WwGDUVumI2HMTH3b--XjOyhMuw,702
69aFljBQcrYfE8gfxnL7-nHAL9nE3ckwbiTjjzl8E6dS7MpOx2R6Ir--wC26H9eMPbkvY4JrWp9N0A,701
tThKPHLz7yBzoPQVRJO2zZqej4bYP9ETf6PKky_QCeO5d1a9-FAYNv-W8nfrdbZdR1nEjGyp_s2BHw,701
rPpADSdf3E6SBy99Ml4qYRTTqeFSpqVVFrea-eYD6NGrlnGLxE4kLZFBmL_g8IhZ5zvgWj2H_UzAmQ,701
wpYpxwuILgaqBOxALZPMmsYo_0q-opXuPqJcTfGU8epuBj0DuegGRk5oVW72GGBecRyI1SX18pexSA,701
Y4sa2ZGfIihBu3q_hR_IJTSI6VZdm8QPEavanbwzl0b2eYTATMAv_4aQ8u358B1VQSMbMNpTRloo2A,700
BXOFi3KygJ_hztSFY0_C37FEDNBz0D5FMO7wQtPQ2VbhI3BNRqZOvzyP6oIWrT3N1Ef_LyqAbQMEsQ,700
r9NSOwLed0ogUxxOXr8-G87XO8tnfnIwJAS7K96LlQ7rrDaaGRN4yKaWC7E6WgT5T3WmjG2qgrZqVQ,700
qMaKnKE1ypQD2POsp-znB3kzd3OeoHmWRtuKJHABsXOKYAEZkaW7--ApYl-9PYYT4hYNq5VOv5f8ag,700
HHRhRuTZiEus7UHzu3UBDIg23AOTit0Ydu74VrrVCvKm3GKpsy1KTJeSh8g2VA0Vft6zz29Guil9eQ,699
mvWkp692nD-rsEIr8l0nb5UNO5wXOj25zbXuEunf4gjlbPWhECfxJnQOHGbZLpI9fXrZaNUzQ9vPRg,699
D2xINC9MIMldxE5oRClAh2AGcUsxnSSUPky7najV6oxcku0wFT2iylEzEzPGo4ufXuz5pOGz1owvIw,698
pRqqfs9wV1ibgxLwQdtzK4uwa4aTfXiDAPt9R5C2QeBA_1Uhro-9w1RvPY0_iJ4e3x0k__WW4YtV1g,698
pDIbM4dnr_i5g_GGcqnX2OuLghTJ5JGg253yUK2Y_-HoLjbRI_ubO-LJbNIIhXXO9EO4uHoVzI2O5Q,698
WDC6zx98Fiwp3uttzaWrw3OQzzbtvVTKlgFy8eprQd2yBu79MVQIEgffrdDEEaY0AKmoWhmkceb33A,697
v9xeLxJrdyOaGY30LDA9gTrQZka71HQmqJjBYqrZCdtPcAu1XdWB61vcVMtQZ7pnHR9gC9A-QF7Vpw,697
xGSysTetIFBkiAGR8cvUCHbTmO9BjrFdBViFRwsu1A9SUda5xFeMmvarR-zXlb7JcZYPhsEOO3l8WA,697
Qw5kljxcEOiNAoS-DPPCfGK-ZdnuqGCFWi6awesNVvdqfzf10NQVfqD5C2iXwdkAlzxKCO75VAGv4Q,697
V6fPIGCX4npsaHLchmIRERo0cmYB4sFnhn_NaEixdYvvc_fO53GGnN3xI8eCJRHxdH23VSP8LsisTA,697
bWjbfXwZxCdtTkitOqFgqmUQmqKuPkJ-Ed7eFEIdZAzyH5Yr8U_4Yjqn3MRlZ6Tvn3aJjQ4co1kJpQ,696
AFBpW0PmJDveAVrAKnyiprZuYb5VDtKMN1lu-QZvh9MXssPcWHwoN9w93TSLaXj8uDBhPCzKlfz2ZQ,695
c6Ln8dD8828uFj6GlWfvwIsAklFR-kPG-hzCpjQpiEm6Xjz1lMglMlt1VkzZyEMwLmnPuPXpa3EnFQ,695
RkCTY5PfIn5qZqzxJeacudj5fW-xuL90rQBpYgO5SEe5UfHxdwN1LfnmZkhj6WvOU06711aEkFsvew,695
n3hddHlcCM-THHD8RppL3J4j_l-avfq3zZQUzJoobnqDKHyuYV8uQOE1iQMoKe81MyNTIDYlNaJ2Rg,695
K5uV9bQSsYedsQ03L1td_RB1BpO7AM0iJwqX3yAo5JUnAMuzezWTcRoj6pO0olp1AcmWHCeP7D1uuA,693
FFAnbiPJdv9XdLHFf7OApC170GU_EGs6ZUd__clxzOnR3Tqgse01pxx214FTRbLh53wIHvUMKP-zqQ,693
VzDBGTDS05MP_LFIROoleV6BiO24Fr2nrGkUrXKpkYFDjkuQQASiu-dRJ7G_biq625eh9bFEvRTQXA,692
JB-UAEq3hfXb6ml6t4NNU2grmKMKthW_outCm_fOHToQ8UM4J_6P28eT5j89sQCJsqN4ljgCwwIRgg,692
T8PVbaE2F3UGuHMzQ7MVnI-WkJ7e5wUB6iQ0Pd2IWyo4q4wPS1My6qOfOl9VNxZ9nFms6Eg6P9WaRQ,692
Pd_Ije3yB1EF0J00mCswfYtMiRjtmUVFLO_mkScnnYC_4jZl7LM1OL4BpNBmF9jzi4FjNglV-_C69Q,691
EDqjK73V77sHSUcrQOGaLWUeFYJ_K8yiq6vxV3RuzFFkapNDZUGr2pAS1qDVnSoNR_kPAapXp8cJ_A,691
8ULoTfa2r5qn6dvp3JTcQUtZByL-1hzUrUpHdx3RYqcUlIM4tcK-Q-z1E0y2YV2UoxYpn0Bjw5gTzw,691
flWdqSV5WVqyWRa5qb4NUYrWMDq20BNYNKMr0R0xCz5Ih6Tliyc9QlwsW4QTsp7N_ka_GP2eMI9U2w,690
YLg-_ZDBp39KWFdZZXoSgcqgLMkbrllwI5fTtSB5mBtnKDy1xH4UPw4XpdsS_f6gpNQ7QxjtBLGhAw,690
75ahlsid5N_zqCJvGeAZzLLzWgPOAqOMg84QnSyAPwn52N8PMx1dBzxA2vIh9jNj4jP2SQvMMRbTIw,689
_a44FM37TH7gZLxjUmU39_JJPKTREPHdPfFveZdw23yAuYVDtwADBRWb5Le-GywoJHOeEDrK3AVteg,689
fuiMIgRzHzbqQKPGfD1G_qW8r9HbUL3uG_aYNJXLoVg6CmH5RW80DqO5eqqfb9i-b0md5wM2vkyJzA,689
19qvMKFiY7ssYAnXk0weDHWRgDGZXDOkFqKXMsr8W8Gov1rukkrN52lC40jjRykWoXozGJtoQ81fEA,688
JB6prnzR3TbCw4kUR_61OgDN9l6bJGAUw74X63Xoczg-7i_dylbfGltUUNG-E53qKVFXVa88-vG5PQ,688
LqWx3e93v_IYHDgBccTut_2PZPp0RjwwPZUyc-vjRWlgr4B_Mc9NKFYAI2--TI1WlEVrz4KKg4hulw,688
Rza4oywlBz1riT2PPNpii7ccDkrQVKYFuMMz_hw6TS-Hzg0QeDGuNpZxHG_Crh21n5jVcwbGhogK1Q,688
A-AnDzh8Hx-hUdAETSI6OEEK68TWtU4SRAQWRulyfNgv9cjDWvDaRFafkXspmNMNY6miU2KsC74PiA,688
5Y0ieY_cILOgyNKQnMWeUaL2ewQ_MiNz8PTAcKfe5VtvqG6wGywwAZnRPGlZKBKxbKFqrG4ktgH7qQ,688
OdlbLlsfO4NmUbO-kApXKDdn3tOjbfnaWoTyNsFEvw3QBSMnwgKB66Lp485ZuYaeRIK6drhjEibl0g,687
LDRqJtfp3L9roKTFlJ85a52nEUt4EYXPPzR77KjXLdSfg6h74fDWcGrguJHjtV77_ULXTkur9rJZ3g,686
lBROkBHLJyTMxuyPtel2S3PuP3KEzEamDM1H2BwLusCbcS36VG8Eil4iannLpMgXz4B9AyBWmbZRnw,686
WuTj41JEVzoHMCO5bfr0qqaTQuiHciComXW-MvJhPUosgOpZvxbfaLGcVoUlrD1bjhnXbbABCfyHjg,686
vcsCczpD3wrVKOQCQi6VNbPSI8c03boVpYzygc-zQEmXtbUdQMNZgkjgzQYilY_7re0z4aXdqccTPQ,686
wm-NBjY-8XtwyeRYGgjLUzTqTGxaIEExlboJ67fG5DBwGaEbhY_g8m4ttyfACMLJp8nUQ5v3hJ97JA,685
z7hip8BI0UnL7qNutKQ5s-OGfDcoD63sEy7pfALVc0OlAaonb6RJOpDgJ7lGZkIcD5DaCjrQ4UiuDA,685
T-ZLRwwZkO0RkIZHaKpMVsb8u_jQSepAgv7FtE2uAKGPFA0nyQJ8Fp3NXARUovoUbzWxcwarAG_twQ,685
KURJAzbg3wBnwyf5POor-eciU04IDM9E-mFj6JCQdhkK58RPMCkzlJErv7lXzOZdQb6MP761AUdBOw,684
6UzVJACYSvGSU6KXXr7zqibACnJsAQt60u2-dakMYz4qgpV4PD4lV7FbP8SpkMg3r7o6z6XaJD_C8A,684
H0LqexvHbcvFMEf-aSh-fwP5N5nrGqexEV5ug9X7C7ISCBXWSBxcPDVcgrTpQaOO03vwC-RvtWGCTA,684
wLxJ4iMj9T4GL3gT5aNweCK1vemKCeVqqrqMp0cUd_l1CGR4mTL7Jdh2Eq5Hm9avozijeQUpTV3C_A,684
RuNim-4doLf9VxgGkzP2eAaAwpW232OnVRnEzVIJWGCL9FjgHhS3K2swY9ElVhJq0o2AeWIxC_2uKg,684
ZekuCKe_-Imnm8xRkwZ4QapmCAjnsi1LYhZO09NMOZKQ7dtv7nwtwVW07wwkubFCeVwnbTD_vlmPfw,684
tCSBjxqNUCP5n40l5LoVrt3idzGmC6yc3lVOg6TJwrAQM1sjnpYEv1otO5fZovW5ZPAdJ0ykyaqr0w,684
1M9QpzFRDJOMDnnXecLgJYgZpZ524GHoYKbLG92TXEiOoMYjC37MKWDk4rJN_ypEG9LKm_0dfv12NQ,683
O1qGcLNhdtcnHFGqHUPq20ed9yHm6ieO2uSJsU8m3twvMAgnordoflgsU6h8ur9VkR6Pow3K3UMHfg,683
QA6bmOpw3jMTl11mHncj7dkOea1gjLAt_a2_q65NMDVxR1WgQ4q7rqAoyINTnXrccDMFSudRO3nyoQ,683
XP4Tv81kzJ4T9OnOHY_TW_XCaSOoCQOYcbVXTTnESjMnk631xGAG0Uo0GdRo3hTG-QsehdJw2E2qQQ,683
Z6wQLgeIXmBQ-BsOa0Nz-J4QVWGm8ijfsM99Kdv8VtDGBOmzWE5yniXhCKZnhAr5WDf0d5Jss8GJ1Q,683
pXfc18YuZVsphfupTmYTQWHl7QlXKKDNFkifVpCxTxmVlZCKKv1lFeX5V62tzijG6wbZdLbXAjPxRg,683
Y9EP_4J0YiRHxkv7p6sELNGAfNKudNo3g63y5mBA54vTxQ_F4KvUr8Q8mnv6fZ7ENgUV0qVAa4Xmjg,682
OqpBezQp-0yGiJXRExSNZ6H9m87Gh-jijsrNGZiR1ktl7N-0bJkTPbTblk9fDIjXXKLKrl6v9PfFyw,682
EpQhsm8DtEgWGwktm-Mgnkho8balspHuy-u-wkjmBkqXUvLfI9g_XsB_LDfq0oGXiKf5U5PcKAZlnw,682
Mx8Qc6yLANBRxIObztatBehWXuCq6YogasKG64VXcS0lBlyQSk62NS2hLollOLFKPVFjk39t_UA-dQ,681
sWq95GuVY26fFV5ti8QCh8Tv-cfetq_e8tNlxgsWOxC77hLET4DYkiBIXuucKrS5BUJIinPE7uZBNw,681
Cvn7cxKI-q-4Uin3xjQNPfCVDTsdd3LRidsY17hNwyONiqyjPx6XDlwfDfcjhuLY6YcXsK4bbOa6WQ,681
gqrpvkBJFOC4iRo9n2rw45BihIP0Dl4_vnqgmYyPafuSems3sSfKRwjiCMAujlh6pYSPtOhOT4fxWg,681
vMPhYSjqOtxxQcigs_wmWnZG-Z_j5cBKpBXYIz6CP-FPhKbyzxMsnLh80tNKI5PrHPCJRC19_nVn3A,681
JKTKVXvbN_wmPpOJ8RtzXr0J8AUO76BZVmqLTiuXFzeGNT8tdYYMyZCVtQ1BXwDp3-vN0at6FvNj4g,680
KAzoRou6oJ_2Kkeqp34ktzwImqcYggYivT2OQDFMdUjXtRxo3HXC5v2paLC6-hsHamnorkz3Pn4oZw,680
